X1,X2
-7.568668540461636,-8.154876147473134
-8.170247239077199,-7.456942909620684
-1.2753802548979667,7.183020653241789
4.313357031387271,3.621334961921517
-9.93681399391805,-8.392239059652052
5.92636827103113,1.7332618889955913
-2.249426234275977,9.592262197791577
5.259276017641538,1.12758285473477
-3.227958979820685,8.735797663202597
-4.296152868856723,9.999116541149066
-3.4117575413968453,11.792703404961728
5.175402065175672,0.9338052910497507
-2.195902230545617,6.074780942378658
-4.632253736128371,8.383318144050284
-7.855591044834011,-7.610797668922991
-3.5622772638687787,8.52279290830167
-9.320940847976015,-6.8079821732838735
1.6021649562416904,2.2528511560948736
-2.3635812990306895,10.467253613997656
-1.6289119823523448,12.29996956691329
-0.771304254541644,7.783262650670756
-2.751126190551764,9.620362413420128
6.1025584363547285,1.752583611687524
-7.0481192656875145,-7.2115639925757815
-3.2043241622714436,8.315691497842936
-6.084920924278346,-4.717756662289096
-7.744784187003769,-5.747022754537312
3.412547811377893,5.111750597468922
4.621508676957729,0.6272881267119848
-3.8434692674910353,7.790570700750164
-3.995002110748783,8.164839533794163
-4.115536370144419,9.7379947510631
-5.634123466334902,-8.164235332139247
-2.188057006857444,7.14567796013034
-9.152413784449099,-4.829798192109159
-2.168007721146556,10.975000259621964
-5.744144266183242,-8.263357579542385
5.0073286928911855,1.2127549208840374
-7.040172731083107,-8.432973076905007
5.152512799893841,4.787425942764561
6.540245560008035,0.911665485512561
-2.1228720369686034,8.902617254549071
-7.61103652726001,-7.528946875005378
4.468069068349174,3.8298941519009246
-2.561265277610615,7.261269071769023
-1.9671042147901292,11.321340977897275
-6.772277835322181,-7.596595763423622
3.9118335144844463,2.095980893020216
-6.373223198038467,-7.497925042459648
7.018904060446129,0.11644643570045843
4.753585673518691,0.9574271166725645
-6.891586153126196,-4.660193384940908
-6.329729822005998,-8.28992927276698
-0.29235655594047616,8.236880800787851
-5.110681415055531,-6.778831871160783
5.412450365687173,7.752266919922814
-6.287948977583825,-7.511586314506341
-1.0641334291862674,9.63345751860307
4.810154854104973,2.966365695722302
-3.2001557794924316,10.599969467526694
-6.526205353988421,-5.723811802445496
7.8394288982125016,-0.9549620153430207
5.989278649377978,2.434118965255646
-2.261305978468414,-5.200747226124081
-7.25307341386988,-5.422753166844414
3.2922568292055647,2.7110484412004907
3.5622125043494473,1.652998956372961
-5.812204874017935,-8.56707273103275
-9.434700850184003,-6.963431141620875
-4.102653193641908,9.724674774151094
6.5980970469595945,2.0046754463898706
-5.291990460876889,-9.518218822910619
-7.929215453140149,-6.559139727174614
-1.7993411861924329,8.905042759213012
-3.0973598527509867,6.819013706000144
