X0,X1,Y
0.16002786254691603,0.745886210902357,1
-1.7669187468162,-0.09986487151337653,1
-0.14989682200685472,3.6172986050784934,0
0.4187314369480968,-0.06259904221322055,0
-1.2539692507115088,0.0676923618046904,0
-2.412015423709524,-0.7357017951101579,0
0.3573444773196015,1.0756637440079229,0
-0.4625131581097136,0.19958181634611016,0
-1.1354362442108243,1.8891856129368996,0
0.6569670771993892,1.154194806146891,1
-1.39245267819219,0.29686204304436825,0
-0.11959688610980757,0.5089131357335736,0
0.8755184236157578,0.2999297316775724,1
0.10018856051865588,1.7440874942377442,0
-2.541547427814106,1.0249125481207908,1
-0.4475813878903241,0.7137628351273234,0
0.007157872699480539,0.6225997479498624,1
0.17155907345310617,0.7304828664263618,1
0.8263203070875361,0.7411766301394098,1
-1.7314872402904897,-0.03024750302578605,0
-0.7213149287198504,-0.4642012678640064,0
-0.12478222042019627,0.4097961267980357,1
-0.5966654244626658,-0.09122514081840993,0
-2.3252392960233594,-0.9195122100703217,0
0.31440771299997605,1.1256132831493992,1
-1.099363505481096,1.4769112486422176,0
0.937103866867081,3.525580675524305,0
2.576215645879802,1.8326009937923438,0
-0.0074544069644085775,-0.45284256458700733,0
-0.20876698986994002,1.1265468141713508,0
0.37226849132406503,1.3379762635739736,0
-2.566926638535956,1.2168718120414175,0
-1.4482063823188047,0.382009720244042,0
-0.36455702447540317,-0.9422291849419306,0
2.34878990267761,2.7068012186503987,1
-1.7005630914469088,-0.19333845782149606,0
-1.9208927995370892,2.918949895871104,0
0.026737832802535166,2.0143881315781487,1
0.09529002044068013,0.5752655458548885,0
-0.6524534937695325,-0.19158948780777219,1
-0.24392414710557742,1.1997980579394445,0
2.7402294721917286,0.5237622693463861,1
-1.1966775653297868,-1.1316810951114658,0
1.0423581760999294,1.102049176538559,1
-1.9695403037627133,-0.08886580983950254,0
-0.6496264563195701,0.2703382155665768,0
1.6336713314630882,0.5921932778270375,1
-2.411679535851465,-0.8062091360604746,0
0.9441051563294584,0.4772409041171538,1
0.05994614841678425,1.1574394745655576,0
-1.6499422348345125,-0.06695916861284412,0
-0.7958827690540057,2.551357526432394,0
0.871664046476045,1.6904088061834037,1
-0.4799519691786681,2.038910750777192,0
0.7857103173889739,1.8783900462505052,0
-2.358880983511203,2.834544796050471,1
-1.4034916551808931,0.5694988004813293,0
-0.8721749817110147,2.94816692041426,0
0.30162791131955324,0.22791173377140928,0
0.4880626915133037,3.5057858449671846,0
